Fecha,Presentacion,Precio Kg,centro_distribucion,anio,mes
07/06/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,6
10/06/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,6
11/06/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,6
12/06/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,6
13/06/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,6
14/06/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,6
17/06/2024,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2024,6
11/07/2024,Caja de 9 kg.,100,Central de Abasto de Iztapalapa DF,2024,7
12/07/2024,Caja de 9 kg.,98.88888889,Central de Abasto de Iztapalapa DF,2024,7
15/07/2024,Caja de 9 kg.,100,Central de Abasto de Iztapalapa DF,2024,7
16/07/2024,Caja de 9 kg.,100,Central de Abasto de Iztapalapa DF,2024,7
17/07/2024,Caja de 9 kg.,97.77777778,Central de Abasto de Iztapalapa DF,2024,7
18/07/2024,Caja de 9 kg.,97.77777778,Central de Abasto de Iztapalapa DF,2024,7
19/07/2024,Caja de 9 kg.,94.44444444,Central de Abasto de Iztapalapa DF,2024,7
22/07/2024,Caja de 9 kg.,92.22222222,Central de Abasto de Iztapalapa DF,2024,7
23/07/2024,Caja de 9 kg.,91.11111111,Central de Abasto de Iztapalapa DF,2024,7
24/07/2024,Caja de 9 kg.,88.88888889,Central de Abasto de Iztapalapa DF,2024,7
25/07/2024,Caja de 9 kg.,87.77777778,Central de Abasto de Iztapalapa DF,2024,7
26/07/2024,Caja de 9 kg.,82.22222222,Central de Abasto de Iztapalapa DF,2024,7
29/07/2024,Caja de 9 kg.,77.77777778,Central de Abasto de Iztapalapa DF,2024,7
30/07/2024,Caja de 9 kg.,77.77777778,Central de Abasto de Iztapalapa DF,2024,7
31/07/2024,Caja de 9 kg.,77.77777778,Central de Abasto de Iztapalapa DF,2024,7
01/08/2024,Caja de 9 kg.,77.77777778,Central de Abasto de Iztapalapa DF,2024,8
02/08/2024,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2024,8
05/08/2024,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2024,8
06/08/2024,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2024,8
07/08/2024,Caja de 9 kg.,84.44444444,Central de Abasto de Iztapalapa DF,2024,8
08/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
09/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
12/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
13/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
14/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
15/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
16/08/2024,Caja de 9 kg.,83.33333333,Central de Abasto de Iztapalapa DF,2024,8
19/08/2024,Caja de 9 kg.,86.66666667,Central de Abasto de Iztapalapa DF,2024,8
20/08/2024,Caja de 9 kg.,85.55555556,Central de Abasto de Iztapalapa DF,2024,8
21/08/2024,Caja de 9 kg.,87.77777778,Central de Abasto de Iztapalapa DF,2024,8
22/08/2024,Caja de 9 kg.,87.77777778,Central de Abasto de Iztapalapa DF,2024,8
23/08/2024,Caja de 9 kg.,87.77777778,Central de Abasto de Iztapalapa DF,2024,8
26/08/2024,Caja de 9 kg.,88.88888889,Central de Abasto de Iztapalapa DF,2024,8
27/08/2024,Caja de 9 kg.,91.11111111,Central de Abasto de Iztapalapa DF,2024,8
28/08/2024,Caja de 9 kg.,92.22222222,Central de Abasto de Iztapalapa DF,2024,8
29/08/2024,Caja de 9 kg.,92.22222222,Central de Abasto de Iztapalapa DF,2024,8
30/08/2024,Caja de 9 kg.,92.22222222,Central de Abasto de Iztapalapa DF,2024,8
02/09/2024,Caja de 9 kg.,94.44444444,Central de Abasto de Iztapalapa DF,2024,9
03/09/2024,Caja de 9 kg.,95.55555556,Central de Abasto de Iztapalapa DF,2024,9
04/09/2024,Caja de 9 kg.,95.55555556,Central de Abasto de Iztapalapa DF,2024,9
05/09/2024,Caja de 9 kg.,95.55555556,Central de Abasto de Iztapalapa DF,2024,9
06/09/2024,Caja de 9 kg.,94.44444444,Central de Abasto de Iztapalapa DF,2024,9
09/09/2024,Caja de 9 kg.,95.55555556,Central de Abasto de Iztapalapa DF,2024,9
10/09/2024,Caja de 9 kg.,93.33333333,Central de Abasto de Iztapalapa DF,2024,9
11/09/2024,Caja de 9 kg.,82.22222222,Central de Abasto de Iztapalapa DF,2024,9
12/09/2024,Caja de 9 kg.,82.22222222,Central de Abasto de Iztapalapa DF,2024,9
13/09/2024,Caja de 9 kg.,84.44444444,Central de Abasto de Iztapalapa DF,2024,9
17/09/2024,Caja de 9 kg.,81.11111111,Central de Abasto de Iztapalapa DF,2024,9
18/09/2024,Caja de 9 kg.,81.11111111,Central de Abasto de Iztapalapa DF,2024,9
19/09/2024,Caja de 9 kg.,80,Central de Abasto de Iztapalapa DF,2024,9
20/09/2024,Caja de 9 kg.,81.11111111,Central de Abasto de Iztapalapa DF,2024,9
23/09/2024,Caja de 9 kg.,82.22222222,Central de Abasto de Iztapalapa DF,2024,9
24/09/2024,Caja de 9 kg.,81.11111111,Central de Abasto de Iztapalapa DF,2024,9
25/09/2024,Caja de 9 kg.,82.22222222,Central de Abasto de Iztapalapa DF,2024,9
26/09/2024,Caja de 9 kg.,78.88888889,Central de Abasto de Iztapalapa DF,2024,9
27/09/2024,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2024,9
30/09/2024,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2024,9
02/10/2024,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2024,10
03/10/2024,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2024,10
04/10/2024,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2024,10
07/10/2024,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2024,10
08/10/2024,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2024,10
09/10/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,10
10/10/2024,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2024,10
11/10/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,10
14/10/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,10
15/10/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,10
16/10/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,10
17/10/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,10
18/10/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,10
21/10/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,10
22/10/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,10
23/10/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,10
24/10/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,10
25/10/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,10
28/10/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,10
29/10/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,10
30/10/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,10
31/10/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,10
01/11/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,11
04/11/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,11
05/11/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,11
06/11/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,11
07/11/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,11
08/11/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,11
11/11/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,11
12/11/2024,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2024,11
13/11/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,11
14/11/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,11
15/11/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,11
19/11/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,11
20/11/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,11
21/11/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,11
22/11/2024,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2024,11
25/11/2024,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2024,11
26/11/2024,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2024,11
27/11/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,11
28/11/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,11
29/11/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,11
02/12/2024,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2024,12
03/12/2024,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2024,12
04/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
05/12/2024,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2024,12
06/12/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,12
09/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
10/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
11/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
12/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
13/12/2024,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2024,12
16/12/2024,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2024,12
17/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
18/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
19/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
20/12/2024,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2024,12
23/12/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,12
24/12/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,12
26/12/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,12
27/12/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,12
30/12/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,12
31/12/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,12
02/01/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,1
03/01/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,1
06/01/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,1
07/01/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,1
08/01/2025,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2025,1
09/01/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,1
10/01/2025,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2025,1
13/01/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,1
14/01/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,1
15/01/2025,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2025,1
16/01/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,1
17/01/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,1
20/01/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,1
21/01/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,1
22/01/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,1
23/01/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,1
24/01/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,1
27/01/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,1
28/01/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,1
29/01/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,1
30/01/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,1
31/01/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,1
04/02/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,2
05/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
06/02/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,2
07/02/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,2
10/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
11/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
12/02/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,2
13/02/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,2
14/02/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,2
17/02/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,2
18/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
19/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
20/02/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,2
21/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
24/02/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,2
25/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
26/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
27/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
28/02/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,2
03/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
04/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
05/03/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,3
06/03/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,3
07/03/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,3
10/03/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,3
11/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
12/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
13/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
14/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
18/03/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,3
19/03/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,3
20/03/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,3
21/03/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,3
24/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
25/03/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,3
26/03/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,3
27/03/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,3
28/03/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,3
31/03/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,3
01/04/2025,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2025,4
02/04/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,4
03/04/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,4
04/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
07/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
08/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
09/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
10/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
11/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
14/04/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,4
15/04/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,4
16/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
21/04/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,4
22/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
23/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
24/04/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,4
25/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
28/04/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,4
29/04/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,4
30/04/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,4
02/05/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,5
06/05/2025,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2025,5
07/05/2025,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2025,5
08/05/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,5
09/05/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,5
12/05/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,5
13/05/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,5
14/05/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,5
15/05/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,5
16/05/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,5
19/05/2025,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2025,5
20/05/2025,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2025,5
21/05/2025,Caja de 9 kg.,62.22222222,Central de Abasto de Iztapalapa DF,2025,5
22/05/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,5
23/05/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,5
26/05/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,5
27/05/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,5
28/05/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,5
29/05/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,5
30/05/2025,Caja de 9 kg.,70,Central de Abasto de Iztapalapa DF,2025,5
02/06/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,6
03/06/2025,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2025,6
04/06/2025,Caja de 9 kg.,71.11111111,Central de Abasto de Iztapalapa DF,2025,6
05/06/2025,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2025,6
06/06/2025,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2025,6
09/06/2025,Caja de 9 kg.,71.11111111,Central de Abasto de Iztapalapa DF,2025,6
10/06/2025,Caja de 9 kg.,73.33333333,Central de Abasto de Iztapalapa DF,2025,6
11/06/2025,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2025,6
12/06/2025,Caja de 9 kg.,73.33333333,Central de Abasto de Iztapalapa DF,2025,6
13/06/2025,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2025,6
16/06/2025,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2025,6
17/06/2025,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2025,6
18/06/2025,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2025,6
19/06/2025,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2025,6
20/06/2025,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2025,6
23/06/2025,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2025,6
24/06/2025,Caja de 9 kg.,75.55555556,Central de Abasto de Iztapalapa DF,2025,6
25/06/2025,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2025,6
26/06/2025,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2025,6
27/06/2025,Caja de 9 kg.,76.66666667,Central de Abasto de Iztapalapa DF,2025,6
30/06/2025,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2025,6
01/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
02/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
03/07/2025,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2025,7
04/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
07/07/2025,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2025,7
08/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
09/07/2025,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2025,7
10/07/2025,Caja de 9 kg.,67.77777778,Central de Abasto de Iztapalapa DF,2025,7
11/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
14/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
15/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
16/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
17/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
18/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
21/07/2025,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2025,7
22/07/2025,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2025,7
23/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
24/07/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,7
25/07/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,7
28/07/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,7
29/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
30/07/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,7
31/07/2025,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2025,7
01/08/2025,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2025,8
04/08/2025,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2025,8
05/08/2025,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2025,8
