producto,tipo_producto,precio,fecha_observacion,cadena_comercial,establecimiento,direccion,colonia,cp,municipio,entidad
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-18,WAL-MART,WALMART SUCURSAL FUENTES MARES,"BLVD. JOSE FUENTES MARES 8820, ENTRE T. ORTEGA Y FRANCI",SECTOR RELOJ,31064,Chihuahua,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-18,WAL-MART,WALMART SUCURSAL FUENTES MARES,"BLVD. JOSE FUENTES MARES 8820, ENTRE T. ORTEGA Y FRANCI",SECTOR RELOJ,31064,Chihuahua,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO REPUBLICA,"REFORMA 405-A, ENTRE 16 DE SPTIEMBRE Y PEDRO MONTOYA",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO REPUBLICA,"REFORMA 405-A, ENTRE 16 DE SPTIEMBRE Y PEDRO MONTOYA",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LÓPEZ MATEOS,"BLVD. ADOLFO LÓPEZ MATEOS 2515, ESQ. AV. BARRIO DE GUAD",SAN PEDRO DE LOS HERNÁNDEZ,37280,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LÓPEZ MATEOS,"BLVD. ADOLFO LÓPEZ MATEOS 2515, ESQ. AV. BARRIO DE GUAD",SAN PEDRO DE LOS HERNÁNDEZ,37280,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,SUPERMERCADO GONZALEZ,SUPERMERCADO GONZALEZ,"MANUEL J. CLOUTHIER  7812, ENTRE ROSETILLA Y AGAVE",ERÉNDIRA,32662,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,SUPERMERCADO GONZALEZ,SUPERMERCADO GONZALEZ,"MANUEL J. CLOUTHIER  7812, ENTRE ROSETILLA Y AGAVE",ERÉNDIRA,32662,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL LINCONL (10),"ABRAHAM LINCOLN S/N, ENTRE JOSE E. GONZALEZ Y SAN FERNA",MITRAS NORTE,64320,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL LINCONL (10),"ABRAHAM LINCOLN S/N, ENTRE JOSE E. GONZALEZ Y SAN FERNA",MITRAS NORTE,64320,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL 2,"RAFAELA RODRIGUEZ S/N, ENTRE 14 DE ABRIL Y 12 DE OCTUBR",BALDERRAMA,83180,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL 2,"RAFAELA RODRIGUEZ S/N, ENTRE 14 DE ABRIL Y 12 DE OCTUBR",BALDERRAMA,83180,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,39.0,2026-05-18,BODEGA AURRERA EXPRESS,BODEGA AURRERA EXPRESS SUCURSAL PARQUE EL RETIRO,"ALAMEDA 828, ENTRE PIPILA Y BRILLANTE",EL RETIRO,44280,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,39.0,2026-05-18,BODEGA AURRERA EXPRESS,BODEGA AURRERA EXPRESS SUCURSAL PARQUE EL RETIRO,"ALAMEDA 828, ENTRE PIPILA Y BRILLANTE",EL RETIRO,44280,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,MERCADO PUBLICO,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,37000,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,MERCADO PUBLICO,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,37000,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.95,2026-05-18,H.E.B.,H.E.B. SUCURSAL SAN LUIS POTOSI,"HIMNO NACIONAL 100, ENTRE NIÑO ARTILLERO Y JOSE ARLEGUI",VIRREYES,78240,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.95,2026-05-18,H.E.B.,H.E.B. SUCURSAL SAN LUIS POTOSI,"HIMNO NACIONAL 100, ENTRE NIÑO ARTILLERO Y JOSE ARLEGUI",VIRREYES,78240,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TAMPICO,"CALZ. SAN PEDRO 127, ESQ. 5TA AVENIDA",ARENAL,89344,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TAMPICO,"CALZ. SAN PEDRO 127, ESQ. 5TA AVENIDA",ARENAL,89344,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,44.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL HIDALGO (1102),"BLVD. HIDALGO 1405, ENTRE BLVD. CAMPESPRE Y DEL AVIO",FRACC. DE LOS GOMEZ,37470,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,44.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL HIDALGO (1102),"BLVD. HIDALGO 1405, ENTRE BLVD. CAMPESPRE Y DEL AVIO",FRACC. DE LOS GOMEZ,37470,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO ALCALDE,LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ,CENTRO BARRANQUITAS,44270,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO ALCALDE,LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ,CENTRO BARRANQUITAS,44270,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-18,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CHAPULTEPEC 700, INT. CENTRAL DE ABASTOS MONTERREY",CENTRAL DE ABASTOS,67140,Guadalupe,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-18,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CHAPULTEPEC 700, INT. CENTRAL DE ABASTOS MONTERREY",CENTRAL DE ABASTOS,67140,Guadalupe,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL VIRREYES,"AGUILAR Y SEIJAS 123, ESQ. ACUEDUCTO RIO HONDO",MOLINO DEL REY,11040,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL VIRREYES,"AGUILAR Y SEIJAS 123, ESQ. ACUEDUCTO RIO HONDO",MOLINO DEL REY,11040,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.9,2026-05-18,LA COMER,LACOMER SUCURSAL EL DORADO,"ATENAS 106, ESQ. BOULEVARD DE LOS CONTINENTES",VALLE DORADO,54020,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.9,2026-05-18,LA COMER,LACOMER SUCURSAL EL DORADO,"ATENAS 106, ESQ. BOULEVARD DE LOS CONTINENTES",VALLE DORADO,54020,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL RIO CHURUBUSCO,"AJUSCO 126, ENTRE LAZARO CARDENAS Y RIO CHURUBUSCO",PORTALES,03300,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL RIO CHURUBUSCO,"AJUSCO 126, ENTRE LAZARO CARDENAS Y RIO CHURUBUSCO",PORTALES,03300,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,58.0,2026-05-18,MERCADO PUBLICO,MERCADO DE LA SIERRA,"PASEO DE LA SIERRA S/N, PASEO DE LA SIERRA ESQ. ESPERAN",REFORMA,86080,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,58.0,2026-05-18,MERCADO PUBLICO,MERCADO DE LA SIERRA,"PASEO DE LA SIERRA S/N, PASEO DE LA SIERRA ESQ. ESPERAN",REFORMA,86080,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,42.0,2026-05-18,WAL-MART,WAL MART SUCURSAL REVOLUCION,"RAMON LOPEZ VELARDE 821, ESQ. CALZADA  REVOLUCION",LOMAS DEL PARADERO,44900,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,42.0,2026-05-18,WAL-MART,WAL MART SUCURSAL REVOLUCION,"RAMON LOPEZ VELARDE 821, ESQ. CALZADA  REVOLUCION",LOMAS DEL PARADERO,44900,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL SELECTO MERIDA,"C. 60 NO.301 A,  AV. XCUMPICH X PROL C. 21",CORDEMEX,97110,Mérida,Yucatán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL SELECTO MERIDA,"C. 60 NO.301 A,  AV. XCUMPICH X PROL C. 21",CORDEMEX,97110,Mérida,Yucatán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.95,2026-05-18,H.E.B.,H E B SUCURSAL SALTILLO REPUBLICA,BLVD. LUIS ECHEVERRIA 851 CASI ESQ. BLVD. DE LOS FUNDAD,REPUBLICA NORTE,25280,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.95,2026-05-18,H.E.B.,H E B SUCURSAL SALTILLO REPUBLICA,BLVD. LUIS ECHEVERRIA 851 CASI ESQ. BLVD. DE LOS FUNDAD,REPUBLICA NORTE,25280,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,58.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL VADO DEL RIO,"PERIFERICO PONIENTE, ESQ. VADO DEL RIO",PROYECTO RIO SONORA,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,58.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL VADO DEL RIO,"PERIFERICO PONIENTE, ESQ. VADO DEL RIO",PROYECTO RIO SONORA,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL ALTOZANO MORELIA,"AV. MONTAÑA MONARCA 1000, ENTRE AV. PASEO ALTOZANO Y AV",ALTOZANO,58350,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL ALTOZANO MORELIA,"AV. MONTAÑA MONARCA 1000, ENTRE AV. PASEO ALTOZANO Y AV",ALTOZANO,58350,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLAHERMOSA GUAYABAL,"PROL. PASEO USUMACINTA 409, ENTRE CARLOS PELLICER Y  PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLAHERMOSA GUAYABAL,"PROL. PASEO USUMACINTA 409, ENTRE CARLOS PELLICER Y  PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CIMATARIO,"CTRA. A HUIMILPAN 1001, INT. DEL CENTRO COMERCIAL PLAZA","PLAZAS DEL SOL, III SECCION",76099,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CIMATARIO,"CTRA. A HUIMILPAN 1001, INT. DEL CENTRO COMERCIAL PLAZA","PLAZAS DEL SOL, III SECCION",76099,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-05-18,WAL-MART,WALMART SUCURSAL PIRULES,"BLVD. MANUEL AVILA CAMACHO 2550, CASI ESQ. CUMBRES DE A",LOS PIRULES,54050,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.0,2026-05-18,WAL-MART,WALMART SUCURSAL PIRULES,"BLVD. MANUEL AVILA CAMACHO 2550, CASI ESQ. CUMBRES DE A",LOS PIRULES,54050,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.9,2026-05-18,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,69.9,2026-05-18,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO HIDALGO,"HIDALGO S/N, ESQ. MIER Y TERAN",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO HIDALGO,"HIDALGO S/N, ESQ. MIER Y TERAN",CENTRO,78000,San Luis Potosí,San Luis Potosí
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL VALENTIN GOMEZ FARIAS,"JUAN DE DIOS ROBLEDO 427, ENTRE INDUSTRIA Y REPUBLICA",BLANCO Y CUELLAR,44731,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL VALENTIN GOMEZ FARIAS,"JUAN DE DIOS ROBLEDO 427, ENTRE INDUSTRIA Y REPUBLICA",BLANCO Y CUELLAR,44731,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO PAZ MIGUELES,"PROLETARIADO MEXICANO S/N, ENTRE MARTIRES DE CANANEA Y",U. HAB. INFONAVIT 1O. DE MAYO,68020,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-18,MERCADO PUBLICO,MERCADO PAZ MIGUELES,"PROLETARIADO MEXICANO S/N, ENTRE MARTIRES DE CANANEA Y",U. HAB. INFONAVIT 1O. DE MAYO,68020,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.9,2026-05-18,MERCADO SORIANA,MERCADO SORIANA SUCURSAL REFORMA,"HEROICO COLEGIO MILITAR 1010, ENTRE NARANJOS Y SAUCES",REFORMA,68050,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,49.9,2026-05-18,MERCADO SORIANA,MERCADO SORIANA SUCURSAL REFORMA,"HEROICO COLEGIO MILITAR 1010, ENTRE NARANJOS Y SAUCES",REFORMA,68050,Oaxaca,Oaxaca
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TACUBAYA,"PARQUE LIRA 145, ESQ. JALISCO",TACUBAYA,11870,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TACUBAYA,"PARQUE LIRA 145, ESQ. JALISCO",TACUBAYA,11870,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL SAN MATEO,"CAMINO A SAN MATEO NOPALA 20, CASI ESQ. PIRUL",SANTA CRUZ ACATLAN,53240,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL SAN MATEO,"CAMINO A SAN MATEO NOPALA 20, CASI ESQ. PIRUL",SANTA CRUZ ACATLAN,53240,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.9,2026-05-18,SORIANA SUPER,SORIANA SUPER SUCURSAL EUGENIA (279),"EUGENIA 901, ESQ. GABRIEL MANCERA",DEL VALLE,03100,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.9,2026-05-18,SORIANA SUPER,SORIANA SUPER SUCURSAL EUGENIA (279),"EUGENIA 901, ESQ. GABRIEL MANCERA",DEL VALLE,03100,Benito Juárez,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 3869,CUAUHTEMOC 186 ENTRE BAJADA DE CHAPULTEPEC Y PLAN DE AY,CHAPULTEPEC,62450,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 3869,CUAUHTEMOC 186 ENTRE BAJADA DE CHAPULTEPEC Y PLAN DE AY,CHAPULTEPEC,62450,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-18,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL CAMPECHE,"GOBERNADORES 418, ENTRE VENEZUELA Y ARGENTINA",SANTA ANA,24050,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,CHEDRAUI,CHEDRAUI SUCURSAL CAMPECHE,"GOBERNADORES 418, ENTRE VENEZUELA Y ARGENTINA",SANTA ANA,24050,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CANCÚN (126),"AV. COBA  SM. 21  L. 2,  ENTRE AV. ANDRÉS QUINTANA ROO",CENTRO,77500,Benito Juárez,Quintana Roo
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CANCÚN (126),"AV. COBA  SM. 21  L. 2,  ENTRE AV. ANDRÉS QUINTANA ROO",CENTRO,77500,Benito Juárez,Quintana Roo
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,39.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL UNIDAD CAMIMO REAL 3119,"CALZADA CAMINO REAL S/N, ESQ. CARR. TRANSPENISULAR LA P",CAMINO REAL,23088,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,39.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL UNIDAD CAMIMO REAL 3119,"CALZADA CAMINO REAL S/N, ESQ. CARR. TRANSPENISULAR LA P",CAMINO REAL,23088,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL SOL TUXTLA GUTIERREZ,"5A NORTE PONIENTE 2650, ESQ. LIBRAMIENTO NORTE",1o. DE MAYO,29000,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-18,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL SOL TUXTLA GUTIERREZ,"5A NORTE PONIENTE 2650, ESQ. LIBRAMIENTO NORTE",1o. DE MAYO,29000,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL ESTADIO,"BLVD. ENRIQUE SANCHEZ A. 402, FRENTE A GAS. JULIO CESAR",DESARROLLO URBANO TRES RIOS,80030,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,BODEGA AURRERA,BODEGA AURRERA SUCURSAL ESTADIO,"BLVD. ENRIQUE SANCHEZ A. 402, FRENTE A GAS. JULIO CESAR",DESARROLLO URBANO TRES RIOS,80030,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL NO. 1,"MATAMOROS, ENTRE ELIAS CALLES Y MONTERREY",CENTRO,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-18,MERCADO PUBLICO,MERCADO MUNICIPAL NO. 1,"MATAMOROS, ENTRE ELIAS CALLES Y MONTERREY",CENTRO,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-18,CITY MARKET,CITY MARKET SUCURSAL SOLESTA,"VIA ATLIXCAYOTL 4931, ESQ. OSA MAYOR",UNIDAD TERRITORIAL ATLIXCAYOTL,72197,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-18,CITY MARKET,CITY MARKET SUCURSAL SOLESTA,"VIA ATLIXCAYOTL 4931, ESQ. OSA MAYOR",UNIDAD TERRITORIAL ATLIXCAYOTL,72197,Puebla,Puebla
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.9,2026-05-18,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,37229,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,68.9,2026-05-18,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,37229,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-18,CITY MARKET,CITY MARKET SUCURSAL HUIXQUILUCAN,BOULEVARD MAGNOCENTRO 26 MZ. 1 LOTE 2,SAN FERNANDO LA HERRADURA,52765,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-18,CITY MARKET,CITY MARKET SUCURSAL HUIXQUILUCAN,BOULEVARD MAGNOCENTRO 26 MZ. 1 LOTE 2,SAN FERNANDO LA HERRADURA,52765,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL VILLAHERMOSA GUAYABAL,"CARLOS PELLICER CAMARA S/N,  ESQ. PASEO USUMACINTA Y PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-18,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL VILLAHERMOSA GUAYABAL,"CARLOS PELLICER CAMARA S/N,  ESQ. PASEO USUMACINTA Y PE",GUAYABAL,86090,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-05-18,MERCADO PUBLICO,MERCADO LOMAS DE CASABLANCA,"AVENIDA 10, ESQ. CALLE 23",LOMAS DE CASA BLANCA,76080,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.0,2026-05-18,MERCADO PUBLICO,MERCADO LOMAS DE CASABLANCA,"AVENIDA 10, ESQ. CALLE 23",LOMAS DE CASA BLANCA,76080,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,44.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL OTAY (1051),BLVD. LAZARO CARDENAS Y CALZ. TECNOLOGICO S/N,HIPODROMO,22390,Tijuana,Baja California
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,44.9,2026-05-18,LEY (AUTOSERVICIO),LEY SUCURSAL OTAY (1051),BLVD. LAZARO CARDENAS Y CALZ. TECNOLOGICO S/N,HIPODROMO,22390,Tijuana,Baja California
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-18,WAL-MART,WALMART SUCURSAL PARQUE VERTICE,"GUILLERMO VALLE 111, INT. CENTRO COMERCIAL PARQUE VERTI",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-18,WAL-MART,WALMART SUCURSAL PARQUE VERTICE,"GUILLERMO VALLE 111, INT. CENTRO COMERCIAL PARQUE VERTI",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.0,2026-05-18,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,23090,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,85.0,2026-05-18,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CALZADA AGUSTIN OLACHEA KM. 3.5, INT. CENTRAL DE ABASTO",PUESTA DEL SOL,23090,La Paz,Baja California Sur
